issuerCik,issuerName,issuerTicker,ownerName,ownerCik,isDirector,isOfficer,officerTitle,isTenPctOwner,securityTitle,transactionDate,transactionCode,acqDisp,shares,pricePerShare,strikeOrExercisePrice,derivativeFlag,footnoteIds,footnotesText,companyFromIndex,cikFromIndex,filedDateFromIndex,accessionFolder,xmlUrl
0001493761,Turtle Beach Corp,TBCH,"Diversis Capital Partners I, L.P.",0001760525,false,false,,true,Common Stock,2025-08-21,S,D,694926,14.41,,N,F1,"These securities are held by DC VGA LLC (f/k/a PDP Holdings, LLC), a Delaware limited liability company. Diversis Capital Partners I, L.P. owns approximately 95% of the membership interests in DC VGA LLC. Diversis Capital Partners GP I, L.P. is the general partner of Diversis Capital Partners I, L.P. and Diversis Capital Partners GP I, LLC is the general partner of Diversis Capital Partners I, L.P. Messrs. Kevin Ma and Ron Nayot are the only directors and Managing Members of Diversis Capital Partners GP I, LLC and own approximately 50.00% and 50.00% of the membership interests of Diversis Capital Partners GP I, LLC, respectively.",MA KEVIN,2016894,2025082,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/ownership.xml
0001493761,Turtle Beach Corp,TBCH,"Diversis Capital Partners GP I, L.P.",0002016766,false,false,,true,Common Stock,2025-08-21,S,D,694926,14.41,,N,F1,"These securities are held by DC VGA LLC (f/k/a PDP Holdings, LLC), a Delaware limited liability company. Diversis Capital Partners I, L.P. owns approximately 95% of the membership interests in DC VGA LLC. Diversis Capital Partners GP I, L.P. is the general partner of Diversis Capital Partners I, L.P. and Diversis Capital Partners GP I, LLC is the general partner of Diversis Capital Partners I, L.P. Messrs. Kevin Ma and Ron Nayot are the only directors and Managing Members of Diversis Capital Partners GP I, LLC and own approximately 50.00% and 50.00% of the membership interests of Diversis Capital Partners GP I, LLC, respectively.",MA KEVIN,2016894,2025082,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/ownership.xml
0001493761,Turtle Beach Corp,TBCH,"Diversis Capital Partners GP I, LLC",0002016765,false,false,,true,Common Stock,2025-08-21,S,D,694926,14.41,,N,F1,"These securities are held by DC VGA LLC (f/k/a PDP Holdings, LLC), a Delaware limited liability company. Diversis Capital Partners I, L.P. owns approximately 95% of the membership interests in DC VGA LLC. Diversis Capital Partners GP I, L.P. is the general partner of Diversis Capital Partners I, L.P. and Diversis Capital Partners GP I, LLC is the general partner of Diversis Capital Partners I, L.P. Messrs. Kevin Ma and Ron Nayot are the only directors and Managing Members of Diversis Capital Partners GP I, LLC and own approximately 50.00% and 50.00% of the membership interests of Diversis Capital Partners GP I, LLC, respectively.",MA KEVIN,2016894,2025082,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/ownership.xml
0001493761,Turtle Beach Corp,TBCH,MA KEVIN,0002016894,false,false,,true,Common Stock,2025-08-21,S,D,694926,14.41,,N,F1,"These securities are held by DC VGA LLC (f/k/a PDP Holdings, LLC), a Delaware limited liability company. Diversis Capital Partners I, L.P. owns approximately 95% of the membership interests in DC VGA LLC. Diversis Capital Partners GP I, L.P. is the general partner of Diversis Capital Partners I, L.P. and Diversis Capital Partners GP I, LLC is the general partner of Diversis Capital Partners I, L.P. Messrs. Kevin Ma and Ron Nayot are the only directors and Managing Members of Diversis Capital Partners GP I, LLC and own approximately 50.00% and 50.00% of the membership interests of Diversis Capital Partners GP I, LLC, respectively.",MA KEVIN,2016894,2025082,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/ownership.xml
0001493761,Turtle Beach Corp,TBCH,NAYOT RON,0002016573,false,false,,true,Common Stock,2025-08-21,S,D,694926,14.41,,N,F1,"These securities are held by DC VGA LLC (f/k/a PDP Holdings, LLC), a Delaware limited liability company. Diversis Capital Partners I, L.P. owns approximately 95% of the membership interests in DC VGA LLC. Diversis Capital Partners GP I, L.P. is the general partner of Diversis Capital Partners I, L.P. and Diversis Capital Partners GP I, LLC is the general partner of Diversis Capital Partners I, L.P. Messrs. Kevin Ma and Ron Nayot are the only directors and Managing Members of Diversis Capital Partners GP I, LLC and own approximately 50.00% and 50.00% of the membership interests of Diversis Capital Partners GP I, LLC, respectively.",MA KEVIN,2016894,2025082,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/,https://www.sec.gov/Archives/edgar/data/2016894/000095017025110984/ownership.xml
0001172178,LIBERTY STAR URANIUM & METALS CORP.,LBSR,MADARIS PATRICIA,0001651528,0,1,"CFO, VP FINANCE, Interim CEO",0,Non Qualified stock Options,2025-08-20,A,A,757143,0.07,0.07,Y,F1,"NQSO, Stock Options awarded (right to buy) for services as a director as approved by the LBSR Board of Directors.",MADARIS PATRICIA,1651528,2025082,https://www.sec.gov/Archives/edgar/data/1651528/000164117225025304/,https://www.sec.gov/Archives/edgar/data/1651528/000164117225025304/ownership.xml
0001934642,"MDB Capital Holdings, LLC",MDBH,MARLETT CHRISTOPHER A,0000897744,1,1,Co-Founder,1,Common Stock,2025-08-21,P,A,1200,3.45,,N,F1,Held as custodian for minor,MARLETT CHRISTOPHER A,897744,2025082,https://www.sec.gov/Archives/edgar/data/897744/000164117225025212/,https://www.sec.gov/Archives/edgar/data/897744/000164117225025212/ownership.xml
0001934642,"MDB Capital Holdings, LLC",MDBH,MARLETT CHRISTOPHER A,0000897744,1,1,Co-Founder,1,Common Stock,2025-08-22,P,A,1200,3.33,,N,F1,Held as custodian for minor,MARLETT CHRISTOPHER A,897744,2025082,https://www.sec.gov/Archives/edgar/data/897744/000164117225025212/,https://www.sec.gov/Archives/edgar/data/897744/000164117225025212/ownership.xml
0000015615,MASTEC INC,MTZ,MAS JORGE,0000920559,true,false,,false,Forward sale contract (potential obligation to sell),2025-08-21,J,D,1176933,,,Y,"F1,F2,F3,F4,F5,F6,F7","As previously reported, Jorge Mas Holdings I, LLC, a Florida limited liability company (""JM Holdings I""), which is controlled by Jorge Mas Holdings, LLC, a Florida limited liability company, of which the reporting person is the sole member, is party to a prepaid variable forward sale contract (as amended to date, the ""Forward Sale Contract"") with an unaffiliated third party buyer. JM Holdings I pledged an aggregate of 1,176,933 shares (the ""2024 Pledged Shares"") of MasTec, Inc. common stock to secure its obligations under the Forward Sale Contract, and retained ownership and voting rights in the 2024 Pledged Shares during the term of the pledge.; On August 18, 2025, JM Holdings I and the buyer entered into a third amendment to the Forward Sale Contract (as so further amended, the ""Amended Agreement"") to amend the Floor Price (as defined below) and the Cap Price (as defined below) for each Tranche 2 Component (as defined below), which were determined based on the volume weighted average price (the ""VWAP"") of MasTec, Inc.'s common stock for a specified period ended on August 21, 2025, and to appropriately adjust the number of shares to be delivered on the respective valuation date for each Tranche 2 Component, with such adjustment resulting in a reduction in the number of 2024 Pledged Shares to 1,099,335 shares (the "" Pledged Shares""). The Amended Agreement provides for the settlement of the transaction, at JM Holdings I's option, in cash or shares of MasTec, Inc. common stock.; (Continued from Footnote 2) The Pledged Shares are divided into two tranches (each, a ""Tranche"") of 15 components each (""Tranche 1 Components"" or ""Tranche 2 Components""). The number of shares of MasTec, Inc. common stock to be potentially delivered to the buyer on the valuation date of each Tranche 1 Component or Tranche 2 Component (or on which to base the amount of cash to be delivered to the buyer on such valuation date), is to be determined as follows: (a) if the VWAP of MasTec, Inc. common stock on the valuation date for the applicable Tranche 1 Component or Tranche 2 Component (each, a ""Valuation Price"") is less than or equal to $97.3535 (the ""Tranche 1 Floor Price"") or $157.3441 (the ""Tranche 2 Floor Price,"" and each of the Tranche 1 Floor Price and Tranche 2 Floor Price, a ""Floor Price""), respectively, then JM Holdings I will deliver to the buyer all of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component;; (Continued from Footnote 3) (b) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component is greater than the Tranche 1 Floor Price or Tranche 2 Floor Price, respectively, but less than or equal to $127.6413 (the ""Tranche 1 Cap Price"") or $243.0093 (the ""Tranche 2 Cap Price,"" and each of the Tranche 1 Cap Price and Tranche 2 Cap Price, a ""Cap Price""), respectively, then JM Holdings I will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component multiplied by the quotient of the applicable Floor Price divided by such Valuation Price; and; (Continued from Footnote 4) (c) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component exceeds the Tranche 1 Cap Price or Tranche 2 Cap Price, respectively, then JM Holdings I will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable component multiplied by the quotient of (x) the applicable Floor Price plus such excess divided by (y) such Valuation Price.; Each component is exercisable on the same date as it expires, which date for each component, is between August 17, 2026 and September 3, 2027.; Shares owned of record by JM Holdings I.",MAS JORGE,920559,2025082,https://www.sec.gov/Archives/edgar/data/920559/000095017025110967/,https://www.sec.gov/Archives/edgar/data/920559/000095017025110967/ownership.xml
0000015615,MASTEC INC,MTZ,MAS JORGE,0000920559,true,false,,false,Forward sale contract (potential obligation to sell),2025-08-21,J,A,1099335,,,Y,"F1,F2,F3,F4,F5,F6,F7","As previously reported, Jorge Mas Holdings I, LLC, a Florida limited liability company (""JM Holdings I""), which is controlled by Jorge Mas Holdings, LLC, a Florida limited liability company, of which the reporting person is the sole member, is party to a prepaid variable forward sale contract (as amended to date, the ""Forward Sale Contract"") with an unaffiliated third party buyer. JM Holdings I pledged an aggregate of 1,176,933 shares (the ""2024 Pledged Shares"") of MasTec, Inc. common stock to secure its obligations under the Forward Sale Contract, and retained ownership and voting rights in the 2024 Pledged Shares during the term of the pledge.; On August 18, 2025, JM Holdings I and the buyer entered into a third amendment to the Forward Sale Contract (as so further amended, the ""Amended Agreement"") to amend the Floor Price (as defined below) and the Cap Price (as defined below) for each Tranche 2 Component (as defined below), which were determined based on the volume weighted average price (the ""VWAP"") of MasTec, Inc.'s common stock for a specified period ended on August 21, 2025, and to appropriately adjust the number of shares to be delivered on the respective valuation date for each Tranche 2 Component, with such adjustment resulting in a reduction in the number of 2024 Pledged Shares to 1,099,335 shares (the "" Pledged Shares""). The Amended Agreement provides for the settlement of the transaction, at JM Holdings I's option, in cash or shares of MasTec, Inc. common stock.; (Continued from Footnote 2) The Pledged Shares are divided into two tranches (each, a ""Tranche"") of 15 components each (""Tranche 1 Components"" or ""Tranche 2 Components""). The number of shares of MasTec, Inc. common stock to be potentially delivered to the buyer on the valuation date of each Tranche 1 Component or Tranche 2 Component (or on which to base the amount of cash to be delivered to the buyer on such valuation date), is to be determined as follows: (a) if the VWAP of MasTec, Inc. common stock on the valuation date for the applicable Tranche 1 Component or Tranche 2 Component (each, a ""Valuation Price"") is less than or equal to $97.3535 (the ""Tranche 1 Floor Price"") or $157.3441 (the ""Tranche 2 Floor Price,"" and each of the Tranche 1 Floor Price and Tranche 2 Floor Price, a ""Floor Price""), respectively, then JM Holdings I will deliver to the buyer all of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component;; (Continued from Footnote 3) (b) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component is greater than the Tranche 1 Floor Price or Tranche 2 Floor Price, respectively, but less than or equal to $127.6413 (the ""Tranche 1 Cap Price"") or $243.0093 (the ""Tranche 2 Cap Price,"" and each of the Tranche 1 Cap Price and Tranche 2 Cap Price, a ""Cap Price""), respectively, then JM Holdings I will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component multiplied by the quotient of the applicable Floor Price divided by such Valuation Price; and; (Continued from Footnote 4) (c) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component exceeds the Tranche 1 Cap Price or Tranche 2 Cap Price, respectively, then JM Holdings I will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable component multiplied by the quotient of (x) the applicable Floor Price plus such excess divided by (y) such Valuation Price.; Each component is exercisable on the same date as it expires, which date for each component, is between August 17, 2026 and September 3, 2027.; Shares owned of record by JM Holdings I.",MAS JORGE,920559,2025082,https://www.sec.gov/Archives/edgar/data/920559/000095017025110967/,https://www.sec.gov/Archives/edgar/data/920559/000095017025110967/ownership.xml
0000015615,MASTEC INC,MTZ,MAS JOSE RAMON,0001079760,true,true,CEO,false,Forward sale contract (potential obligation to sell),2025-08-21,J,D,364850,,,Y,"F1,F2,F3,F4,F5,F6","As previously reported, the reporting person is party to a prepaid variable forward sale contract (as amended to date, the ""Forward Sale Contract"") with an unaffiliated third party buyer. The reporting person pledged an aggregate of 364,850 shares (the ""2024 Pledged Shares"") of MasTec, Inc. common stock to secure his obligations under the Forward Sale Contract, and retained ownership and voting rights in the 2024 Pledged Shares during the term of the pledge.; On August 18, 2025, the reporting person and the buyer entered into a third amendment to the Forward Sale Contract (as so further amended, the ""Amended Agreement"") to amend the Floor Price (as defined below) and the Cap Price (as defined below) for each Tranche 2 Component (as defined below), which were determined based on the volume weighted average price (the ""VWAP"") of MasTec, Inc.'s common stock for a specified period ended on August 21, 2025, and to appropriately adjust the number of shares to be delivered on the respective valuation date for each Tranche 2 Component, with such adjustment resulting in a reduction in the number of 2024 Pledged Shares to 340,794 shares (the "" Pledged Shares""). The Amended Agreement provides for the settlement of the transaction, at the reporting person's option, in cash or shares of MasTec, Inc. common stock.; (Continued from Footnote 2) The Pledged Shares are divided into two tranches (each, a ""Tranche"") of 15 components each (""Tranche 1 Components"" or ""Tranche 2 Components""). The number of shares of MasTec, Inc. common stock to be potentially delivered to the buyer on the valuation date of each Tranche 1 Component or Tranche 2 Component (or on which to base the amount of cash to be delivered to the buyer on such valuation date) is to be determined as follows: (a) if the VWAP of MasTec, Inc. common stock on the valuation date for the applicable Tranche 1 Component or Tranche 2 Component (each, a ""Valuation Price"") is less than or equal to $97.3535 (the ""Tranche 1 Floor Price"") or $157.3441 (the ""Tranche 2 Floor Price,"" and each of the Tranche 1 Floor Price and Tranche 2 Floor Price, a ""Floor Price""), respectively, then the reporting person will deliver to the buyer all of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component;; (Continued from Footnote 3) (b) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component is greater than the Tranche 1 Floor Price or Tranche 2 Floor Price, respectively, but less than or equal to $127.6413 (the ""Tranche 1 Cap Price"") or $243.0093 (the ""Tranche 2 Cap Price,"" and each of the Tranche 1 Cap Price and Tranche 2 Cap Price, a ""Cap Price""), respectively, then the reporting person will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component multiplied by the quotient of the applicable Floor Price divided by such Valuation Price; and; (Continued from Footnote 4) (c) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component exceeds the Tranche 1 Cap Price or Tranche 2 Cap Price, respectively, then the reporting person will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable component multiplied by the quotient of (x) the applicable Floor Price plus such excess divided by (y) such Valuation Price.; Each component is exercisable on the same date as it expires, which date for each component, is between August 17, 2026 and September 3, 2027.",MAS JOSE RAMON,1079760,2025082,https://www.sec.gov/Archives/edgar/data/1079760/000095017025110961/,https://www.sec.gov/Archives/edgar/data/1079760/000095017025110961/ownership.xml
0000015615,MASTEC INC,MTZ,MAS JOSE RAMON,0001079760,true,true,CEO,false,Forward sale contract (potential obligation to sell),2025-08-21,J,A,340794,,,Y,"F1,F2,F3,F4,F5,F6","As previously reported, the reporting person is party to a prepaid variable forward sale contract (as amended to date, the ""Forward Sale Contract"") with an unaffiliated third party buyer. The reporting person pledged an aggregate of 364,850 shares (the ""2024 Pledged Shares"") of MasTec, Inc. common stock to secure his obligations under the Forward Sale Contract, and retained ownership and voting rights in the 2024 Pledged Shares during the term of the pledge.; On August 18, 2025, the reporting person and the buyer entered into a third amendment to the Forward Sale Contract (as so further amended, the ""Amended Agreement"") to amend the Floor Price (as defined below) and the Cap Price (as defined below) for each Tranche 2 Component (as defined below), which were determined based on the volume weighted average price (the ""VWAP"") of MasTec, Inc.'s common stock for a specified period ended on August 21, 2025, and to appropriately adjust the number of shares to be delivered on the respective valuation date for each Tranche 2 Component, with such adjustment resulting in a reduction in the number of 2024 Pledged Shares to 340,794 shares (the "" Pledged Shares""). The Amended Agreement provides for the settlement of the transaction, at the reporting person's option, in cash or shares of MasTec, Inc. common stock.; (Continued from Footnote 2) The Pledged Shares are divided into two tranches (each, a ""Tranche"") of 15 components each (""Tranche 1 Components"" or ""Tranche 2 Components""). The number of shares of MasTec, Inc. common stock to be potentially delivered to the buyer on the valuation date of each Tranche 1 Component or Tranche 2 Component (or on which to base the amount of cash to be delivered to the buyer on such valuation date) is to be determined as follows: (a) if the VWAP of MasTec, Inc. common stock on the valuation date for the applicable Tranche 1 Component or Tranche 2 Component (each, a ""Valuation Price"") is less than or equal to $97.3535 (the ""Tranche 1 Floor Price"") or $157.3441 (the ""Tranche 2 Floor Price,"" and each of the Tranche 1 Floor Price and Tranche 2 Floor Price, a ""Floor Price""), respectively, then the reporting person will deliver to the buyer all of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component;; (Continued from Footnote 3) (b) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component is greater than the Tranche 1 Floor Price or Tranche 2 Floor Price, respectively, but less than or equal to $127.6413 (the ""Tranche 1 Cap Price"") or $243.0093 (the ""Tranche 2 Cap Price,"" and each of the Tranche 1 Cap Price and Tranche 2 Cap Price, a ""Cap Price""), respectively, then the reporting person will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component multiplied by the quotient of the applicable Floor Price divided by such Valuation Price; and; (Continued from Footnote 4) (c) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component exceeds the Tranche 1 Cap Price or Tranche 2 Cap Price, respectively, then the reporting person will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable component multiplied by the quotient of (x) the applicable Floor Price plus such excess divided by (y) such Valuation Price.; Each component is exercisable on the same date as it expires, which date for each component, is between August 17, 2026 and September 3, 2027.",MAS JOSE RAMON,1079760,2025082,https://www.sec.gov/Archives/edgar/data/1079760/000095017025110961/,https://www.sec.gov/Archives/edgar/data/1079760/000095017025110961/ownership.xml
0000015615,MASTEC INC,MTZ,MAS JOSE RAMON,0001079760,true,true,CEO,false,Forward sale contract (potential obligation to sell),2025-08-21,J,D,364850,,,Y,"F1,F2,F3,F4,F5,F6","As previously reported, the reporting person is party to a prepaid variable forward sale contract (as amended to date, the ""Forward Sale Contract"") with an unaffiliated third party buyer. The reporting person pledged an aggregate of 364,850 shares (the ""2024 Pledged Shares"") of MasTec, Inc. common stock to secure his obligations under the Forward Sale Contract, and retained ownership and voting rights in the 2024 Pledged Shares during the term of the pledge.; On August 18, 2025, the reporting person and the buyer entered into a third amendment to the Forward Sale Contract (as so further amended, the ""Amended Agreement"") to amend the Floor Price (as defined below) and the Cap Price (as defined below) for each Tranche 2 Component (as defined below), which were determined based on the volume weighted average price (the ""VWAP"") of MasTec, Inc.'s common stock for a specified period ended on August 21, 2025, and to appropriately adjust the number of shares to be delivered on the respective valuation date for each Tranche 2 Component, with such adjustment resulting in a reduction in the number of 2024 Pledged Shares to 340,794 shares (the "" Pledged Shares""). The Amended Agreement provides for the settlement of the transaction, at the reporting person's option, in cash or shares of MasTec, Inc. common stock.; (Continued from Footnote 2) The Pledged Shares are divided into two tranches (each, a ""Tranche"") of 15 components each (""Tranche 1 Components"" or ""Tranche 2 Components""). The number of shares of MasTec, Inc. common stock to be potentially delivered to the buyer on the valuation date of each Tranche 1 Component or Tranche 2 Component (or on which to base the amount of cash to be delivered to the buyer on such valuation date) is to be determined as follows: (a) if the VWAP of MasTec, Inc. common stock on the valuation date for the applicable Tranche 1 Component or Tranche 2 Component (each, a ""Valuation Price"") is less than or equal to $97.3535 (the ""Tranche 1 Floor Price"") or $157.3441 (the ""Tranche 2 Floor Price,"" and each of the Tranche 1 Floor Price and Tranche 2 Floor Price, a ""Floor Price""), respectively, then the reporting person will deliver to the buyer all of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component;; (Continued from Footnote 3) (b) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component is greater than the Tranche 1 Floor Price or Tranche 2 Floor Price, respectively, but less than or equal to $127.6413 (the ""Tranche 1 Cap Price"") or $243.0093 (the ""Tranche 2 Cap Price,"" and each of the Tranche 1 Cap Price and Tranche 2 Cap Price, a ""Cap Price""), respectively, then the reporting person will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component multiplied by the quotient of the applicable Floor Price divided by such Valuation Price; and; (Continued from Footnote 4) (c) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component exceeds the Tranche 1 Cap Price or Tranche 2 Cap Price, respectively, then the reporting person will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable component multiplied by the quotient of (x) the applicable Floor Price plus such excess divided by (y) such Valuation Price.; Each component is exercisable on the same date as it expires, which date for each component, is between August 17, 2026 and September 3, 2027.",MASTEC INC,15615,2025082,https://www.sec.gov/Archives/edgar/data/15615/000095017025110961/,https://www.sec.gov/Archives/edgar/data/15615/000095017025110961/ownership.xml
0000015615,MASTEC INC,MTZ,MAS JOSE RAMON,0001079760,true,true,CEO,false,Forward sale contract (potential obligation to sell),2025-08-21,J,A,340794,,,Y,"F1,F2,F3,F4,F5,F6","As previously reported, the reporting person is party to a prepaid variable forward sale contract (as amended to date, the ""Forward Sale Contract"") with an unaffiliated third party buyer. The reporting person pledged an aggregate of 364,850 shares (the ""2024 Pledged Shares"") of MasTec, Inc. common stock to secure his obligations under the Forward Sale Contract, and retained ownership and voting rights in the 2024 Pledged Shares during the term of the pledge.; On August 18, 2025, the reporting person and the buyer entered into a third amendment to the Forward Sale Contract (as so further amended, the ""Amended Agreement"") to amend the Floor Price (as defined below) and the Cap Price (as defined below) for each Tranche 2 Component (as defined below), which were determined based on the volume weighted average price (the ""VWAP"") of MasTec, Inc.'s common stock for a specified period ended on August 21, 2025, and to appropriately adjust the number of shares to be delivered on the respective valuation date for each Tranche 2 Component, with such adjustment resulting in a reduction in the number of 2024 Pledged Shares to 340,794 shares (the "" Pledged Shares""). The Amended Agreement provides for the settlement of the transaction, at the reporting person's option, in cash or shares of MasTec, Inc. common stock.; (Continued from Footnote 2) The Pledged Shares are divided into two tranches (each, a ""Tranche"") of 15 components each (""Tranche 1 Components"" or ""Tranche 2 Components""). The number of shares of MasTec, Inc. common stock to be potentially delivered to the buyer on the valuation date of each Tranche 1 Component or Tranche 2 Component (or on which to base the amount of cash to be delivered to the buyer on such valuation date) is to be determined as follows: (a) if the VWAP of MasTec, Inc. common stock on the valuation date for the applicable Tranche 1 Component or Tranche 2 Component (each, a ""Valuation Price"") is less than or equal to $97.3535 (the ""Tranche 1 Floor Price"") or $157.3441 (the ""Tranche 2 Floor Price,"" and each of the Tranche 1 Floor Price and Tranche 2 Floor Price, a ""Floor Price""), respectively, then the reporting person will deliver to the buyer all of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component;; (Continued from Footnote 3) (b) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component is greater than the Tranche 1 Floor Price or Tranche 2 Floor Price, respectively, but less than or equal to $127.6413 (the ""Tranche 1 Cap Price"") or $243.0093 (the ""Tranche 2 Cap Price,"" and each of the Tranche 1 Cap Price and Tranche 2 Cap Price, a ""Cap Price""), respectively, then the reporting person will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component multiplied by the quotient of the applicable Floor Price divided by such Valuation Price; and; (Continued from Footnote 4) (c) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component exceeds the Tranche 1 Cap Price or Tranche 2 Cap Price, respectively, then the reporting person will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable component multiplied by the quotient of (x) the applicable Floor Price plus such excess divided by (y) such Valuation Price.; Each component is exercisable on the same date as it expires, which date for each component, is between August 17, 2026 and September 3, 2027.",MASTEC INC,15615,2025082,https://www.sec.gov/Archives/edgar/data/15615/000095017025110961/,https://www.sec.gov/Archives/edgar/data/15615/000095017025110961/ownership.xml
0000015615,MASTEC INC,MTZ,MAS JORGE,0000920559,true,false,,false,Forward sale contract (potential obligation to sell),2025-08-21,J,D,1176933,,,Y,"F1,F2,F3,F4,F5,F6,F7","As previously reported, Jorge Mas Holdings I, LLC, a Florida limited liability company (""JM Holdings I""), which is controlled by Jorge Mas Holdings, LLC, a Florida limited liability company, of which the reporting person is the sole member, is party to a prepaid variable forward sale contract (as amended to date, the ""Forward Sale Contract"") with an unaffiliated third party buyer. JM Holdings I pledged an aggregate of 1,176,933 shares (the ""2024 Pledged Shares"") of MasTec, Inc. common stock to secure its obligations under the Forward Sale Contract, and retained ownership and voting rights in the 2024 Pledged Shares during the term of the pledge.; On August 18, 2025, JM Holdings I and the buyer entered into a third amendment to the Forward Sale Contract (as so further amended, the ""Amended Agreement"") to amend the Floor Price (as defined below) and the Cap Price (as defined below) for each Tranche 2 Component (as defined below), which were determined based on the volume weighted average price (the ""VWAP"") of MasTec, Inc.'s common stock for a specified period ended on August 21, 2025, and to appropriately adjust the number of shares to be delivered on the respective valuation date for each Tranche 2 Component, with such adjustment resulting in a reduction in the number of 2024 Pledged Shares to 1,099,335 shares (the "" Pledged Shares""). The Amended Agreement provides for the settlement of the transaction, at JM Holdings I's option, in cash or shares of MasTec, Inc. common stock.; (Continued from Footnote 2) The Pledged Shares are divided into two tranches (each, a ""Tranche"") of 15 components each (""Tranche 1 Components"" or ""Tranche 2 Components""). The number of shares of MasTec, Inc. common stock to be potentially delivered to the buyer on the valuation date of each Tranche 1 Component or Tranche 2 Component (or on which to base the amount of cash to be delivered to the buyer on such valuation date), is to be determined as follows: (a) if the VWAP of MasTec, Inc. common stock on the valuation date for the applicable Tranche 1 Component or Tranche 2 Component (each, a ""Valuation Price"") is less than or equal to $97.3535 (the ""Tranche 1 Floor Price"") or $157.3441 (the ""Tranche 2 Floor Price,"" and each of the Tranche 1 Floor Price and Tranche 2 Floor Price, a ""Floor Price""), respectively, then JM Holdings I will deliver to the buyer all of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component;; (Continued from Footnote 3) (b) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component is greater than the Tranche 1 Floor Price or Tranche 2 Floor Price, respectively, but less than or equal to $127.6413 (the ""Tranche 1 Cap Price"") or $243.0093 (the ""Tranche 2 Cap Price,"" and each of the Tranche 1 Cap Price and Tranche 2 Cap Price, a ""Cap Price""), respectively, then JM Holdings I will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable Tranche 1 Component or Tranche 2 Component multiplied by the quotient of the applicable Floor Price divided by such Valuation Price; and; (Continued from Footnote 4) (c) if such Valuation Price for the Tranche 1 Component or Tranche 2 Component exceeds the Tranche 1 Cap Price or Tranche 2 Cap Price, respectively, then JM Holdings I will deliver to the buyer the number of shares equal to 100% of the Pledged Shares for the applicable component multiplied by the quotient of (x) the applicable Floor Price plus such excess divided by (y) such Valuation Price.; Each component is exercisable on the same date as it expires, which date for each component, is between August 17, 2026 and September 3, 2027.; Shares owned of record by JM Holdings I.",MASTEC INC,15615,2025082,https://www.sec.gov/Archives/edgar/data/15615/000095017025110967/,https://www.sec.gov/Archives/edgar/data/15615/000095017025110967/ownership.xml
